"id","correct_name"
"2016/21/D/HS5/03899","Uniwersytet Warszawski"
"2016/23/N/HS5/01747","Uniwersytet Warszawski"
"2016/23/N/HS5/01752","Uniwersytet Warszawski"
"2016/23/D/HS5/00411","Uniwersytet Warszawski"
"2015/16/T/HS5/00016","Uniwersytet Warszawski"
"2015/16/T/HS5/00060","Uniwersytet Warszawski"
"2015/17/B/HS5/00463","Uniwersytet Warszawski"
"2015/17/B/HS5/00467","Uniwersytet Warszawski"
"2015/17/B/HS5/00753","Uniwersytet Warszawski"
"2015/17/N/HS5/00445","Uniwersytet Warszawski"
"2015/17/N/HS5/00478","Uniwersytet Warszawski"
"2015/19/N/HS5/00005","Uniwersytet Warszawski"
"2015/19/N/HS5/00503","Uniwersytet Warszawski"
"2015/19/N/HS5/03309","Uniwersytet Warszawski"
"2016/20/T/HS5/00408","Uniwersytet Warszawski"
"2017/27/B/HS5/02870","Uniwersytet Warszawski"
"2018/29/B/HS5/02600","Uniwersytet Warszawski"
"2018/31/N/HS5/01031","Uniwersytet Warszawski"
"2011/01/B/HS6/01912","Uniwersytet Warszawski"
"2011/01/B/HS6/04637","Uniwersytet Warszawski"
"2011/03/B/HS6/03326","Uniwersytet Warszawski"
"2011/01/D/HS6/02264","Uniwersytet Warszawski"
"2012/05/B/HS6/03718","Uniwersytet Warszawski"
"2011/01/N/HS6/00673","Uniwersytet Warszawski"
"2011/01/N/HS6/05794","Uniwersytet Warszawski"
"2012/05/B/HS6/03715","Uniwersytet Warszawski"
"2013/09/B/HS6/02626","Uniwersytet Warszawski"
"2012/07/B/HS6/01467","Uniwersytet Warszawski"
"2012/07/B/HS6/01464","Uniwersytet Warszawski"
"2014/13/B/HS6/04083","Uniwersytet Warszawski"
"2011/03/D/HS6/05655","Uniwersytet Warszawski"
"2011/03/D/HS6/05951","Uniwersytet Warszawski"
"2011/03/N/HS6/03095","Uniwersytet Warszawski"
"2012/05/B/HS6/03713","Uniwersytet Warszawski"
"2012/05/D/HS6/03431","Uniwersytet Warszawski"
"2014/15/B/HS6/03754","Uniwersytet Warszawski"
"2014/15/B/HS6/03750","Uniwersytet Warszawski"
"2012/06/M/HS6/00316","Uniwersytet Warszawski"
"2012/07/B/HS6/01469","Uniwersytet Warszawski"
"2015/17/B/HS6/04153","Uniwersytet Warszawski"
"2012/07/N/HS6/01472","Uniwersytet Warszawski"
"2012/07/N/HS6/01477","Uniwersytet Warszawski"
"2013/08/S/HS6/00573","Uniwersytet Warszawski"
"2013/09/N/HS6/02612","Uniwersytet Warszawski"
"2015/17/N/HS2/03215","Uniwersytet Warszawski"
"2013/11/N/HS6/01149","Uniwersytet Warszawski"
"2013/11/N/HS6/01183","Uniwersytet Warszawski"
"2013/11/N/HS6/01187","Uniwersytet Warszawski"
"2014/12/T/HS6/00264","Uniwersytet Warszawski"
"2014/13/B/HS6/04072","Uniwersytet Warszawski"
"2014/13/B/HS6/04077","Uniwersytet Warszawski"
"2014/13/D/HS6/02951","Uniwersytet Warszawski"
"2014/14/E/HS6/00413","Uniwersytet Warszawski"
"2014/15/G/HS6/04604","Uniwersytet Warszawski"
"2015/19/B/HS6/01633","Uniwersytet Warszawski"
"2015/19/N/HS6/01601","Uniwersytet Warszawski"
"2016/20/S/HS6/00317","Uniwersytet Warszawski"
"2016/20/T/HS6/00404","Uniwersytet Warszawski"
"2016/21/N/HS6/02678","Uniwersytet Warszawski"
"2016/21/N/HS6/02685","Uniwersytet Warszawski"
"2016/23/B/HS6/00312","Uniwersytet Warszawski"
"2016/23/B/HS6/00318","Uniwersytet Warszawski"
"2016/23/B/HS6/03860","Uniwersytet Warszawski"
"2016/23/N/HS2/01046","Uniwersytet Warszawski"
"2016/23/N/HS6/02920","Uniwersytet Warszawski"
"2016/23/N/HS6/02928","Uniwersytet Warszawski"
"2016/23/D/HS6/02943","Uniwersytet Warszawski"
"2016/23/D/HS6/02954","Uniwersytet Warszawski"
"2017/24/T/HS6/00053","Uniwersytet Warszawski"
"2017/24/T/HS6/00100","Uniwersytet Warszawski"
"2017/24/T/HS6/00292","Uniwersytet Warszawski"
"2017/25/B/HS4/00275","Uniwersytet Warszawski"
"2017/25/B/HS6/00198","Uniwersytet Warszawski"
"2017/25/B/HS6/01116","Uniwersytet Warszawski"
"2017/25/B/HS6/01624","Uniwersytet Warszawski"
"2017/25/N/HS6/00552","Uniwersytet Warszawski"
"2017/26/M/HS6/00114","Uniwersytet Warszawski"
"2017/26/M/HS6/00689","Uniwersytet Warszawski"
"2017/26/E/HS6/00129","Uniwersytet Warszawski"
"2014/15/B/HS6/03738","Uniwersytet Warszawski"
"2014/15/B/HS6/03755","Uniwersytet Warszawski"
"2014/15/N/HS6/04116","Uniwersytet Warszawski"
"2014/15/G/HS1/04536","Uniwersytet Warszawski"
"2014/15/G/HS6/04589","Uniwersytet Warszawski"
"2015/16/T/HS6/00328","Uniwersytet Warszawski"
"2015/16/T/HS6/00333","Uniwersytet Warszawski"
"2015/16/T/HS6/00336","Uniwersytet Warszawski"
"2015/17/B/HS6/04157","Uniwersytet Warszawski"
"2016/20/T/HS6/00026","Uniwersytet Warszawski"
"2016/20/T/HS6/00111","Uniwersytet Warszawski"
"2017/27/B/HS6/01197","Uniwersytet Warszawski"
"2018/29/N/HS6/01535","Uniwersytet Warszawski"
"2018/30/E/HS6/00214","Uniwersytet Warszawski"
"2018/31/N/HS6/00201","Uniwersytet Warszawski"
"2018/31/N/HS6/00245","Uniwersytet Warszawski"
"2018/31/N/HS6/02875","Uniwersytet Warszawski"
"2019/32/T/HS6/00106","Uniwersytet Warszawski"
"2019/32/T/HS6/00137","Uniwersytet Warszawski"
"2011/01/B/HS5/03206","Uniwersytet Warszawski"
"2011/01/B/HS6/00884","Uniwersytet Warszawski"
"2012/07/B/HS6/02496","Uniwersytet Warszawski"
"2013/09/B/HS5/04518","Uniwersytet Warszawski"
"2011/03/N/HS6/04744","Uniwersytet Warszawski"
"2012/07/N/HS3/04129","Uniwersytet Warszawski"
"2012/07/D/HS6/00977","Uniwersytet Warszawski"
"2013/09/D/HS6/00242","Uniwersytet Warszawski"
"2013/11/B/HS6/01506","Uniwersytet Warszawski"
"2013/11/D/HS6/04643","Uniwersytet Warszawski"
"2015/19/B/HS6/00080","Uniwersytet Warszawski"
"2016/20/S/HS6/00435","Uniwersytet Warszawski"
"2016/21/N/HS6/02877","Uniwersytet Warszawski"
"2017/27/B/HS5/00633","Uniwersytet Warszawski"
"2012/05/B/HS4/04213","Uniwersytet Warszawski"
"2011/03/D/HS4/01954","Uniwersytet Warszawski"
"2012/05/D/HS4/01356","Uniwersytet Warszawski"
"2014/12/T/HS4/00311","Uniwersytet Warszawski"
"2016/21/B/HS4/00767","Uniwersytet Warszawski"
"2016/21/N/HS4/00080","Uniwersytet Warszawski"
"2016/21/N/HS4/00528","Uniwersytet Warszawski"
"2016/23/B/HS4/02230","Uniwersytet Warszawski"
"2016/23/D/HS4/02987","Uniwersytet Warszawski"
"2017/25/B/HS5/00940","Uniwersytet Warszawski"
"2017/25/N/HS4/02137","Uniwersytet Warszawski"
"2014/15/D/HS5/01562","Uniwersytet Warszawski"
"2017/27/N/HS4/02921","Uniwersytet Warszawski"
"2018/29/B/HS4/01824","Uniwersytet Warszawski"
"2018/31/B/HS4/00390","Uniwersytet Warszawski"
"2018/31/N/HS4/02534","Uniwersytet Warszawski"
"2011/01/B/HS2/01154","Uniwersytet Warszawski"
"2011/01/B/HS5/03268","Uniwersytet Warszawski"
"2011/01/D/HS1/01661","Uniwersytet Warszawski"
"2011/03/B/HS6/01648","Uniwersytet Warszawski"
"2011/01/D/HS3/02113","Uniwersytet Warszawski"
"2011/01/D/ST7/04088","Uniwersytet Warszawski"
"2011/01/N/HS2/01343","Uniwersytet Warszawski"
"2011/01/N/HS3/01970","Uniwersytet Warszawski"
"2011/01/N/HS5/02524","Uniwersytet Warszawski"
"2011/01/N/HS6/00480","Uniwersytet Warszawski"
"2011/01/N/NZ8/02050","Uniwersytet Warszawski"
"2011/03/B/HS6/03320","Uniwersytet Warszawski"
"2011/02/A/HS3/00389","Uniwersytet Warszawski"
"2011/03/D/HS6/05760","Uniwersytet Warszawski"
"2011/03/N/HS3/00915","Uniwersytet Warszawski"
"2011/03/N/NZ3/00655","Uniwersytet Warszawski"
"2012/07/B/NZ2/02037","Uniwersytet Warszawski"
"2016/21/P/ST5/04016","Uniwersytet Warszawski"
"2013/11/B/HS6/01163","Uniwersytet Warszawski"
"2011/01/B/ST4/00581","Uniwersytet Warszawski"
"2011/03/B/ST4/03063","Uniwersytet Warszawski"
"2011/03/B/ST4/02413","Uniwersytet Warszawski"
"2011/01/N/ST5/02011","Uniwersytet Warszawski"
"2011/03/B/ST4/02409","Uniwersytet Warszawski"
"2012/04/A/ST4/00287","Uniwersytet Warszawski"
"2012/04/S/ST5/00062","Uniwersytet Warszawski"
"2012/05/B/HS5/01077","Uniwersytet Warszawski"
"2013/09/B/HS5/00064","Uniwersytet Warszawski"
"2011/03/N/HS5/02916","Uniwersytet Warszawski"
"2011/01/B/HS6/01957","Uniwersytet Warszawski"
"2011/01/B/HS2/04723","Uniwersytet Warszawski"
"2012/07/N/HS3/00705","Uniwersytet Warszawski"
"2011/01/D/HS3/06119","Uniwersytet Warszawski"
"2011/01/B/HS3/02184","Uniwersytet Warszawski"
"2012/04/M/HS2/00551","Uniwersytet Warszawski"
"2014/13/B/ST6/01807","Uniwersytet Warszawski"
"2011/03/B/HS4/05681","Uniwersytet Warszawski"
"2011/03/B/HS4/05552","Uniwersytet Warszawski"
"2011/03/D/HS4/00868","Uniwersytet Warszawski"
"2011/01/B/HS4/04750","Uniwersytet Warszawski"
"2011/03/B/HS2/03600","Uniwersytet Warszawski"
"2011/01/N/ST10/02683","Uniwersytet Wrocławski"
"2013/09/D/HS2/00553","Uniwersytet Wrocławski"
"2011/01/B/NZ1/00217","Uniwersytet Wrocławski"
"2011/01/B/ST5/00830","Uniwersytet Wrocławski"
"2011/03/B/NZ1/02084","Uniwersytet Wrocławski"
"2012/07/B/NZ8/02845","Uniwersytet Wrocławski"
"2011/01/N/NZ8/00150","Uniwersytet Wrocławski"
"2012/05/B/NZ1/01638","Uniwersytet Wrocławski"
"2011/02/A/NZ1/00066","Uniwersytet Wrocławski"
"2012/07/B/NZ2/01794","Uniwersytet Wrocławski"
"2011/03/D/NZ1/00562","Uniwersytet Wrocławski"
"2015/17/B/NZ4/02632","Uniwersytet Wrocławski"
"2011/03/N/NZ2/00221","Uniwersytet Wrocławski"
"2014/15/B/NZ2/01065","Uniwersytet Wrocławski"
"2012/06/A/NZ1/00006","Uniwersytet Wrocławski"
"2015/17/B/NZ3/03604","Uniwersytet Wrocławski"
"2012/07/N/NZ1/03079","Uniwersytet Wrocławski"
"2012/07/E/NZ1/01894","Uniwersytet Wrocławski"
"2013/08/S/NZ1/00845","Uniwersytet Wrocławski"
"2013/11/N/NZ3/00061","Uniwersytet Wrocławski"
"2013/11/N/NZ1/02378","Uniwersytet Wrocławski"
"2014/15/N/NZ9/00451","Uniwersytet Wrocławski"
"2013/11/N/NZ3/00197","Uniwersytet Wrocławski"
"2014/15/N/NZ9/00444","Uniwersytet Wrocławski"
"2013/09/D/NZ1/00185","Uniwersytet Wrocławski"
"2013/10/M/NZ1/00254","Uniwersytet Wrocławski"
"2013/11/B/NZ1/00007","Uniwersytet Wrocławski"
"2013/11/B/NZ9/00150","Uniwersytet Wrocławski"
"2013/11/D/NZ1/00288","Uniwersytet Wrocławski"
"2014/12/S/NZ1/00604","Uniwersytet Wrocławski"
"2014/12/T/NZ1/00492","Uniwersytet Wrocławski"
"2014/12/T/NZ3/00503","Uniwersytet Wrocławski"
"2014/12/T/NZ3/00504","Uniwersytet Wrocławski"
"2014/13/B/NZ1/00935","Uniwersytet Wrocławski"
"2014/14/M/NZ1/00076","Uniwersytet Wrocławski"
"2014/15/B/NZ5/01467","Uniwersytet Wrocławski"
"2014/15/B/NZ6/01723","Uniwersytet Wrocławski"
"2015/18/E/NZ3/00501","Uniwersytet Wrocławski"
"2015/19/B/NZ5/03469","Uniwersytet Wrocławski"
"2015/19/D/NZ1/02790","Uniwersytet Wrocławski"
"2016/20/T/NZ1/00536","Uniwersytet Wrocławski"
"2016/21/B/NZ1/02821","Uniwersytet Wrocławski"
"2016/21/B/NZ1/02847","Uniwersytet Wrocławski"
"2016/21/B/NZ3/00343","Uniwersytet Wrocławski"
"2016/21/B/NZ4/00541","Uniwersytet Wrocławski"
"2016/21/B/NZ5/00144","Uniwersytet Wrocławski"
"2016/21/B/NZ8/03022","Uniwersytet Wrocławski"
"2016/21/N/NZ1/02775","Uniwersytet Wrocławski"
"2016/21/N/NZ1/02828","Uniwersytet Wrocławski"
"2016/21/N/NZ1/02829","Uniwersytet Wrocławski"
"2016/22/M/NZ1/00122","Uniwersytet Wrocławski"
"2016/22/E/NZ1/00673","Uniwersytet Wrocławski"
"2016/22/E/NZ3/00654","Uniwersytet Wrocławski"
"2016/23/B/NZ1/01928","Uniwersytet Wrocławski"
"2016/23/B/NZ5/00065","Uniwersytet Wrocławski"
"2016/23/B/NZ6/00080","Uniwersytet Wrocławski"
"2016/23/N/NZ1/00040","Uniwersytet Wrocławski"
"2016/23/N/NZ2/01169","Uniwersytet Wrocławski"
"2016/23/N/NZ9/01619","Uniwersytet Wrocławski"
"2016/23/D/NZ3/01314","Uniwersytet Wrocławski"
"2016/23/D/NZ5/00049","Uniwersytet Wrocławski"
"2017/24/T/NZ2/00003","Uniwersytet Wrocławski"
"2017/24/T/NZ3/00068","Uniwersytet Wrocławski"
"2017/25/B/NZ1/00657","Uniwersytet Wrocławski"
"2017/25/B/NZ9/01060","Uniwersytet Wrocławski"
"2017/25/N/NZ1/00050","Uniwersytet Wrocławski"
"2017/25/N/NZ1/01030","Uniwersytet Wrocławski"
"2017/25/N/NZ8/01197","Uniwersytet Wrocławski"
"2017/26/D/NZ8/00444","Uniwersytet Wrocławski"
"2014/15/B/NZ2/01067","Uniwersytet Wrocławski"
"2014/15/B/NZ3/00372","Uniwersytet Wrocławski"
"2014/15/B/NZ9/00470","Uniwersytet Wrocławski"
"2014/15/N/NZ1/00492","Uniwersytet Wrocławski"
"2014/15/N/NZ6/01718","Uniwersytet Wrocławski"
"2015/16/S/NZ3/00363","Uniwersytet Wrocławski"
"2015/16/S/NZ3/00364","Uniwersytet Wrocławski"
"2015/16/T/NZ3/00383","Uniwersytet Wrocławski"
"2015/17/B/NZ6/01969","Uniwersytet Wrocławski"
"2015/17/B/NZ8/02402","Uniwersytet Wrocławski"
"2015/17/N/NZ2/01845","Uniwersytet Wrocławski"
"2016/20/T/NZ3/00534","Uniwersytet Wrocławski"
"2016/21/B/NZ7/01070","Uniwersytet Wrocławski"
"2017/27/B/NZ2/00558","Uniwersytet Wrocławski"
"2017/27/N/NZ2/00403","Uniwersytet Wrocławski"
"2017/27/N/NZ3/00369","Uniwersytet Wrocławski"
"2017/27/N/NZ9/00387","Uniwersytet Wrocławski"
"2018/28/T/NZ1/00526","Uniwersytet Wrocławski"
"2018/28/C/NZ1/00241","Uniwersytet Wrocławski"
"2018/29/B/NZ5/00967","Uniwersytet Wrocławski"
"2018/30/E/NZ1/00099","Uniwersytet Wrocławski"
"2018/31/B/NZ3/01656","Uniwersytet Wrocławski"
"2018/31/N/NZ2/01338","Uniwersytet Wrocławski"
"2018/31/D/NZ1/00287","Uniwersytet Wrocławski"
"2011/01/B/ST5/01624","Uniwersytet Wrocławski"
"2011/01/B/ST5/03936","Uniwersytet Wrocławski"
"2011/03/B/ST5/01040","Uniwersytet Wrocławski"
"2011/03/B/ST4/00699","Uniwersytet Wrocławski"
"2011/01/D/ST5/02816","Uniwersytet Wrocławski"
"2011/03/B/ST5/01057","Uniwersytet Wrocławski"
"2011/03/B/ST5/01060","Uniwersytet Wrocławski"
"2011/03/B/ST5/01557","Uniwersytet Wrocławski"
"2011/03/B/ST5/01742","Uniwersytet Wrocławski"
"2012/07/B/ST5/00885","Uniwersytet Wrocławski"
"2012/05/B/ST5/00265","Uniwersytet Wrocławski"
"2011/01/N/ST4/03866","Uniwersytet Wrocławski"
"2011/01/N/ST5/02408","Uniwersytet Wrocławski"
"2011/01/N/ST5/02557","Uniwersytet Wrocławski"
"2011/01/N/ST5/02563","Uniwersytet Wrocławski"
"2012/07/B/ST5/00821","Uniwersytet Wrocławski"
"2012/05/B/ST4/02029","Uniwersytet Wrocławski"
"2012/07/B/ST4/00581","Uniwersytet Wrocławski"
"2013/09/B/ST5/00326","Uniwersytet Wrocławski"
"2013/11/B/ST4/00501","Uniwersytet Wrocławski"
"2015/17/B/ST4/03717","Uniwersytet Wrocławski"
"2011/03/N/ST5/04844","Uniwersytet Wrocławski"
"2015/17/B/ST4/03568","Uniwersytet Wrocławski"
"2015/17/B/ST5/01437","Uniwersytet Wrocławski"
"2012/05/N/ST5/00665","Uniwersytet Wrocławski"
"2012/05/N/ST5/00697","Uniwersytet Wrocławski"
"2012/05/N/ST8/03727","Uniwersytet Wrocławski"
"2012/07/N/ST5/00161","Uniwersytet Wrocławski"
"2012/07/N/ST5/00162","Uniwersytet Wrocławski"
"2012/07/D/ST5/02324","Uniwersytet Wrocławski"
"2012/07/E/ST5/00781","Uniwersytet Wrocławski"
"2013/08/M/ST5/00748","Uniwersytet Wrocławski"
"2013/08/M/ST5/00942","Uniwersytet Wrocławski"
"2013/11/N/ST4/01019","Uniwersytet Wrocławski"
"2013/09/N/NZ2/00219","Uniwersytet Wrocławski"
"2013/09/B/ST4/00277","Uniwersytet Wrocławski"
"2013/09/B/ST4/00279","Uniwersytet Wrocławski"
"2013/11/N/ST5/01157","Uniwersytet Wrocławski"
"2014/13/N/ST5/00596","Uniwersytet Wrocławski"
"2013/09/N/ST5/00402","Uniwersytet Wrocławski"
"2014/15/N/ST5/00738","Uniwersytet Wrocławski"
"2013/11/N/ST5/01375","Uniwersytet Wrocławski"
"2013/09/D/ST8/03995","Uniwersytet Wrocławski"
"2013/11/B/ST4/00500","Uniwersytet Wrocławski"
"2013/11/B/ST4/02181","Uniwersytet Wrocławski"
"2013/11/N/ST5/01373","Uniwersytet Wrocławski"
"2013/11/D/ST8/03297","Uniwersytet Wrocławski"
"2014/13/B/ST4/05009","Uniwersytet Wrocławski"
"2014/13/B/ST5/01512","Uniwersytet Wrocławski"
"2014/13/B/ST5/01535","Uniwersytet Wrocławski"
"2014/13/B/ST5/04359","Uniwersytet Wrocławski"
"2014/13/B/ST5/04394","Uniwersytet Wrocławski"
"2014/13/D/ST4/01741","Uniwersytet Wrocławski"
"2014/13/D/ST5/02868","Uniwersytet Wrocławski"
"2014/14/E/ST5/00652","Uniwersytet Wrocławski"
"2014/15/B/ST5/02101","Uniwersytet Wrocławski"
"2015/17/D/ST5/01329","Uniwersytet Wrocławski"
"2015/19/B/ST5/00344","Uniwersytet Wrocławski"
"2015/19/B/ST5/00413","Uniwersytet Wrocławski"
"2015/19/B/ST5/00612","Uniwersytet Wrocławski"
"2015/19/B/ST5/00659","Uniwersytet Wrocławski"
"2015/19/N/ST5/00637","Uniwersytet Wrocławski"
"2015/19/N/ST5/00784","Uniwersytet Wrocławski"
"2015/19/N/ST5/00877","Uniwersytet Wrocławski"
"2016/21/B/ST3/00464","Uniwersytet Wrocławski"
"2016/21/N/ST5/03293","Uniwersytet Wrocławski"
"2016/22/M/ST4/00226","Uniwersytet Wrocławski"
"2016/22/M/ST5/00546","Uniwersytet Wrocławski"
"2016/23/B/ST4/01036","Uniwersytet Wrocławski"
"2016/23/B/ST4/01099","Uniwersytet Wrocławski"
"2016/23/B/ST5/00161","Uniwersytet Wrocławski"
"2016/23/B/ST5/01186","Uniwersytet Wrocławski"
"2016/23/B/ST5/01480","Uniwersytet Wrocławski"
"2016/23/N/ST5/01198","Uniwersytet Wrocławski"
"2016/23/D/ST5/00269","Uniwersytet Wrocławski"
"2017/25/B/ST5/00394","Uniwersytet Wrocławski"
"2017/25/B/ST5/00597","Uniwersytet Wrocławski"
"2017/25/B/ST5/00722","Uniwersytet Wrocławski"
"2017/25/B/ST5/00824","Uniwersytet Wrocławski"
"2017/25/N/ST5/01062","Uniwersytet Wrocławski"
"2017/25/N/ST5/01347","Uniwersytet Wrocławski"
"2017/26/D/ST3/00599","Uniwersytet Wrocławski"
"2017/26/D/ST5/00112","Uniwersytet Wrocławski"
"2017/26/D/ST5/00184","Uniwersytet Wrocławski"
"2017/26/D/ST5/00372","Uniwersytet Wrocławski"
"2017/26/M/ST5/00563","Uniwersytet Wrocławski"
"2017/26/A/ST5/00363","Uniwersytet Wrocławski"
"2014/15/B/ST5/04771","Uniwersytet Wrocławski"
"2014/15/N/ST5/00714","Uniwersytet Wrocławski"
"2015/17/N/ST5/03668","Uniwersytet Wrocławski"
"2015/19/B/ST5/02917","Uniwersytet Wrocławski"
"2015/19/N/ST5/00760","Uniwersytet Wrocławski"
"2017/27/B/ST4/00948","Uniwersytet Wrocławski"
"2017/27/N/ST5/00613","Uniwersytet Wrocławski"
"2018/29/B/ST5/00420","Uniwersytet Wrocławski"
"2011/03/B/HS2/02320","Uniwersytet Wrocławski"
"2011/03/B/HS2/04016","Uniwersytet Wrocławski"
"2011/03/B/HS2/04008","Uniwersytet Wrocławski"
"2012/05/B/HS2/04038","Uniwersytet Wrocławski"
"2011/03/B/HS2/02321","Uniwersytet Wrocławski"
"2011/01/N/HS2/00510","Uniwersytet Wrocławski"
"2011/01/N/HS2/02103","Uniwersytet Wrocławski"
"2011/01/N/HS2/02105","Uniwersytet Wrocławski"
"2011/01/N/HS2/02108","Uniwersytet Wrocławski"
"2011/03/B/HS2/04000","Uniwersytet Wrocławski"
"2012/07/B/HS2/02278","Uniwersytet Wrocławski"
"2012/05/B/HS2/04042","Uniwersytet Wrocławski"
"2014/15/B/HS2/00588","Uniwersytet Wrocławski"
"2013/09/B/HS2/02763","Uniwersytet Wrocławski"
"2012/05/N/HS2/03112","Uniwersytet Wrocławski"
"2012/05/N/HS2/03135","Uniwersytet Wrocławski"
"2013/08/M/HS2/00044","Uniwersytet Wrocławski"
"2013/11/N/HS2/03550","Uniwersytet Wrocławski"
"2014/13/N/HS3/04616","Uniwersytet Wrocławski"
"2013/11/D/HS2/04543","Uniwersytet Wrocławski"
"2014/12/T/HS2/00432","Uniwersytet Wrocławski"
"2014/12/T/HS2/00435","Uniwersytet Wrocławski"
"2016/20/S/HS2/00285","Uniwersytet Wrocławski"
"2016/23/B/HS2/01323","Uniwersytet Wrocławski"
"2014/15/B/HS2/00137","Uniwersytet Wrocławski"
"2015/16/S/HS2/00259","Uniwersytet Wrocławski"
"2015/16/S/HS3/00235","Uniwersytet Wrocławski"
"2016/20/T/HS2/00472","Uniwersytet Wrocławski"
"2016/20/T/HS3/00476","Uniwersytet Wrocławski"
"2018/29/N/HS2/01591","Uniwersytet Wrocławski"
"2011/01/B/ST1/01302","Uniwersytet Wrocławski"
"2011/01/B/ST2/03354","Uniwersytet Wrocławski"
"2011/01/B/ST3/00727","Uniwersytet Wrocławski"
"2011/03/B/ST9/00104","Uniwersytet Wrocławski"
"2012/07/B/ST3/03009","Uniwersytet Wrocławski"
"2011/03/B/ST9/02667","Uniwersytet Wrocławski"
"2011/01/N/ST2/00409","Uniwersytet Wrocławski"
"2011/01/N/ST2/00415","Uniwersytet Wrocławski"
"2011/01/N/ST2/03224","Uniwersytet Wrocławski"
"2011/01/N/ST9/00400","Uniwersytet Wrocławski"
"2011/01/N/ST9/00405","Uniwersytet Wrocławski"
"2011/02/A/ST2/00294","Uniwersytet Wrocławski"
"2011/02/A/ST2/00306","Uniwersytet Wrocławski"
"2013/09/B/ST2/03455","Uniwersytet Wrocławski"
"2012/05/N/ST9/03857","Uniwersytet Wrocławski"
"2012/05/N/ST9/03898","Uniwersytet Wrocławski"
"2012/05/N/ST9/03905","Uniwersytet Wrocławski"
"2013/09/B/ST2/01560","Uniwersytet Wrocławski"
"2013/09/N/ST9/00611","Uniwersytet Wrocławski"
"2013/10/A/ST2/00106","Uniwersytet Wrocławski"
"2013/11/D/ST2/02645","Uniwersytet Wrocławski"
"2014/12/S/ST3/00549","Uniwersytet Wrocławski"
"2014/13/B/ST2/04043","Uniwersytet Wrocławski"
"2014/13/B/ST9/00902","Uniwersytet Wrocławski"
"2015/19/N/ST3/01044","Uniwersytet Wrocławski"
"2016/21/B/ST2/01092","Uniwersytet Wrocławski"
"2016/21/B/ST9/01126","Uniwersytet Wrocławski"
"2016/21/N/ST9/00381","Uniwersytet Wrocławski"
"2016/21/P/ST2/04035","Uniwersytet Wrocławski"
"2016/23/B/ST2/00720","Uniwersytet Wrocławski"
"2016/23/N/ST3/00008","Uniwersytet Wrocławski"
"2014/15/B/ST2/03752","Uniwersytet Wrocławski"
"2015/16/S/ST9/00461","Uniwersytet Wrocławski"
"2015/17/B/ST9/02073","Uniwersytet Wrocławski"
"2015/17/B/ST9/02082","Uniwersytet Wrocławski"
"2015/19/P/ST2/03333","Uniwersytet Wrocławski"
"2017/27/N/ST2/01009","Uniwersytet Wrocławski"
"2018/29/B/ST9/02803","Uniwersytet Wrocławski"
"2018/31/B/ST2/01663","Uniwersytet Wrocławski"
"2011/01/B/ST1/01305","Uniwersytet Wrocławski"
"2011/01/B/ST1/01221","Uniwersytet Wrocławski"
"2011/01/B/ST1/01521","Uniwersytet Wrocławski"
"2011/01/B/HS4/00982","Uniwersytet Wrocławski"
"2011/01/B/ST1/01257","Uniwersytet Wrocławski"
"2011/01/B/ST1/01406","Uniwersytet Wrocławski"
"2011/01/D/ST6/07164","Uniwersytet Wrocławski"
"2011/01/M/ST1/04604","Uniwersytet Wrocławski"
"2012/05/B/ST1/00692","Uniwersytet Wrocławski"
"2012/05/B/ST1/00626","Uniwersytet Wrocławski"
"2013/09/B/ST1/01778","Uniwersytet Wrocławski"
"2012/05/B/ST1/00613","Uniwersytet Wrocławski"
"2013/09/B/HS4/01496","Uniwersytet Wrocławski"
"2011/03/B/ST6/00346","Uniwersytet Wrocławski"
"2013/11/B/ST1/02308","Uniwersytet Wrocławski"
"2011/03/B/ST6/00348","Uniwersytet Wrocławski"
"2011/01/N/ST1/01785","Uniwersytet Wrocławski"
"2012/07/B/ST1/03513","Uniwersytet Wrocławski"
"2012/05/B/ST1/00672","Uniwersytet Wrocławski"
"2012/07/B/ST6/01534","Uniwersytet Wrocławski"
"2013/09/B/ST6/01538","Uniwersytet Wrocławski"
"2013/09/B/ST1/04412","Uniwersytet Wrocławski"
"2011/03/N/ST1/00117","Uniwersytet Wrocławski"
"2011/03/N/ST1/00163","Uniwersytet Wrocławski"
"2011/03/N/ST6/00415","Uniwersytet Wrocławski"
"2012/04/S/ST1/00102","Uniwersytet Wrocławski"
"2012/05/D/ST1/00053","Uniwersytet Wrocławski"
"2012/05/N/ST1/02829","Uniwersytet Wrocławski"
"2012/05/N/ST1/02835","Uniwersytet Wrocławski"
"2012/05/N/ST1/02850","Uniwersytet Wrocławski"
"2012/06/M/ST6/00459","Uniwersytet Wrocławski"
"2012/07/B/ST1/03318","Uniwersytet Wrocławski"
"2013/11/N/ST1/03605","Uniwersytet Wrocławski"
"2012/07/N/ST1/03285","Uniwersytet Wrocławski"
"2012/07/N/ST6/03068","Uniwersytet Wrocławski"
"2012/07/D/ST1/02095","Uniwersytet Wrocławski"
"2013/09/N/ST6/01194","Uniwersytet Wrocławski"
"2013/09/N/ST1/04316","Uniwersytet Wrocławski"
"2013/09/N/ST6/01188","Uniwersytet Wrocławski"
"2013/09/D/ST1/03698","Uniwersytet Wrocławski"
"2013/11/B/ST1/03596","Uniwersytet Wrocławski"
"2013/11/B/ST6/01748","Uniwersytet Wrocławski"
